url,page_type,business_value,content_quality,gsc_evidence,inbound_count,click_depth,thin_flag,cannibalization_risk,priority_class,recommended_action,reason
"/รับซื้อ/รับซื้อจอคอม-ศรีสะเกษ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอคอม-สกลนคร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอคอม-สุรินทร์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอคอม-หนองคาย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอคอม-หนองบัวลำภู","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอคอม-อำนาจเจริญ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอคอม-อุดรธานี","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอคอม-อุบลราชธานี","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอคอม-เลย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-กาฬสินธุ์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-ขอนแก่น","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-ชัยภูมิ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-นครพนม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-นครราชสีมา","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-บึงกาฬ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-บุรีรัมย์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-มหาสารคาม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-มุกดาหาร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-ยโสธร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-ร้อยเอ็ด","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-ศรีสะเกษ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-สกลนคร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-สุรินทร์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-หนองคาย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-หนองบัวลำภู","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-อำนาจเจริญ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-อุดรธานี","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-อุบลราชธานี","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อจอเกมมิ่ง-เลย","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อซีพียู-กาฬสินธุ์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อซีพียู-ขอนแก่น","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อซีพียู-ชัยภูมิ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อซีพียู-นครพนม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อซีพียู-นครราชสีมา","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อซีพียู-บึงกาฬ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อซีพียู-บุรีรัมย์","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อซีพียู-มหาสารคาม","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อซีพียู-มุกดาหาร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อซีพียู-ยโสธร","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อซีพียู-ร้อยเอ็ด","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
"/รับซื้อ/รับซื้อซีพียู-ศรีสะเกษ","service-x-location","low","ok","none","2","","no","low","P3","KEEP_AS_IS","valid long-tail or service×area spoke reachable via hub"
